event_id,event_seq,shift_hour_at_event,hours_remaining_in_shift,rul_numeric,kpi_score,n_kpi_bad,recent_temp_dev_c,recent_vibration_mm_s,recent_waste_kg_last_hour,recent_oee_pct,operator_skill_level,on_hold_inventory_kg_current,action_freq_same_situation_2w,action_freq_same_situation_2m,action_success_rate_2m,status,criticality,asset_type,qc_nogo,plant,state,action_id,t_resolve_min,unplanned_downtime_remaining_shift_min,waste_kg_remaining_shift,temp_deviation_c_avg,vibration_mm_s_avg,production_goal_pct_remaining,true_efficiency_pct_remaining,consumer_complaints_expected,quality_ok_pct_remaining,operator_satisfaction_1_5,on_hold_inventory_kg_generated,weighted_kpi_impact
EV-00191,191,4,4,1177.8,72.4,2,5.3,0.01,0.0,92.3,5,47.5,0.0,0.0,0.5,Working,Medium,Thermal Oil,0,Beloit,WI,1,47.4,68.723,2.636,4.278,0.008,76.764,69.052,0.296,98.555,3.579,57.016,0.8434
EV-00191,191,4,4,1177.8,72.4,2,5.3,0.01,0.0,92.3,5,47.5,0.0,0.0,0.5,Working,Medium,Thermal Oil,0,Beloit,WI,2,28.543,73.007,64.31,3.032,0.006,74.581,69.055,0.154,91.039,3.137,77.767,0.8367
EV-00191,191,4,4,1177.8,72.4,2,5.3,0.01,0.0,92.3,5,47.5,0.0,0.0,0.5,Working,Medium,Thermal Oil,0,Beloit,WI,3,29.308,83.801,49.133,4.866,0.009,72.668,67.991,0.528,93.455,3.489,13.097,0.8331
EV-00191,191,4,4,1177.8,72.4,2,5.3,0.01,0.0,92.3,5,47.5,0.0,0.067,1.0,Working,Medium,Thermal Oil,0,Beloit,WI,4,7.417,38.172,0.0,4.972,0.009,75.353,70.455,0.669,92.465,2.733,0.0,0.8665
EV-00192,192,3,5,-1.0,14.3,3,5.13,2.23,34.6,47.6,4,101.5,0.0,0.0,0.5,Breakdown,Medium,Thermal Oil,1,Killingly,CT,2,65.754,65.754,78.047,4.382,1.596,55.559,61.146,0.449,93.005,3.395,50.873,0.7713
EV-00192,192,3,5,-1.0,14.3,3,5.13,2.23,34.6,47.6,4,101.5,0.0,0.667,1.0,Breakdown,Medium,Thermal Oil,1,Killingly,CT,3,27.132,109.531,64.44,4.126,2.094,70.489,80.123,0.6,97.009,3.387,106.013,0.8293
EV-00192,192,3,5,-1.0,14.3,3,5.13,2.23,34.6,47.6,4,101.5,0.0,0.333,1.0,Breakdown,Medium,Thermal Oil,1,Killingly,CT,5,34.448,34.448,126.995,4.617,2.007,64.395,55.825,1.271,91.922,2.658,176.594,0.7848
EV-00192,192,3,5,-1.0,14.3,3,5.13,2.23,34.6,47.6,4,101.5,0.0,0.0,0.5,Breakdown,Medium,Thermal Oil,1,Killingly,CT,7,98.944,133.498,214.035,2.052,0.892,79.507,68.125,0.021,96.98,2.56,379.557,0.7394
EV-00193,193,7,1,32.6,56.6,2,4.99,2.57,33.9,74.1,2,159.6,0.0,0.222,1.0,Failure Predicted,High,Thermal Oil,0,Killingly,CT,1,42.67,66.436,33.816,4.293,1.928,69.993,76.777,0.561,93.705,4.783,63.834,0.8475
EV-00193,193,7,1,32.6,56.6,2,4.99,2.57,33.9,74.1,2,159.6,0.0,0.0,0.5,Failure Predicted,High,Thermal Oil,0,Killingly,CT,2,68.676,68.676,15.716,3.241,2.291,67.109,75.129,0.312,91.826,2.555,52.149,0.7969
EV-00193,193,7,1,32.6,56.6,2,4.99,2.57,33.9,74.1,2,159.6,0.0,0.222,1.0,Failure Predicted,High,Thermal Oil,0,Killingly,CT,3,12.019,97.875,62.384,4.81,2.282,69.509,78.352,0.449,100.0,3.291,70.732,0.8422
EV-00193,193,7,1,32.6,56.6,2,4.99,2.57,33.9,74.1,2,159.6,0.5,0.444,1.0,Failure Predicted,High,Thermal Oil,0,Killingly,CT,4,5.0,22.597,22.932,4.605,2.35,68.565,82.055,0.385,94.21,3.118,54.03,0.8749
EV-00193,193,7,1,32.6,56.6,2,4.99,2.57,33.9,74.1,2,159.6,0.0,0.111,1.0,Failure Predicted,High,Thermal Oil,0,Killingly,CT,5,50.714,63.711,133.616,4.491,2.313,63.174,59.267,1.194,92.783,3.718,179.039,0.778
EV-00193,193,7,1,32.6,56.6,2,4.99,2.57,33.9,74.1,2,159.6,0.0,0.0,0.5,Failure Predicted,High,Thermal Oil,0,Killingly,CT,7,102.772,60.0,232.544,1.996,1.028,73.883,52.214,0.292,98.03,3.077,166.238,0.7436
EV-00194,194,3,5,218.2,58.7,1,4.62,3.08,15.8,60.7,3,85.3,0.0,0.167,1.0,Failure Predicted,High,Fryer,0,Topeka,KS,1,36.994,48.291,22.257,3.423,2.963,74.742,81.954,0.626,96.653,3.812,50.135,0.8602
EV-00194,194,3,5,218.2,58.7,1,4.62,3.08,15.8,60.7,3,85.3,0.0,0.0,0.5,Failure Predicted,High,Fryer,0,Topeka,KS,2,62.524,64.534,34.415,3.894,1.827,77.091,76.094,0.861,96.65,3.362,13.79,0.8271
EV-00194,194,3,5,218.2,58.7,1,4.62,3.08,15.8,60.7,3,85.3,0.0,0.0,0.5,Failure Predicted,High,Fryer,0,Topeka,KS,3,10.841,38.908,35.662,3.933,2.629,73.266,77.816,0.344,92.116,3.429,113.607,0.8657
EV-00194,194,3,5,218.2,58.7,1,4.62,3.08,15.8,60.7,3,85.3,0.0,0.5,1.0,Failure Predicted,High,Fryer,0,Topeka,KS,4,14.119,11.395,79.676,4.373,3.029,82.3,76.454,1.233,97.205,3.72,54.084,0.8797
EV-00194,194,3,5,218.2,58.7,1,4.62,3.08,15.8,60.7,3,85.3,0.0,0.333,1.0,Failure Predicted,High,Fryer,0,Topeka,KS,5,23.513,28.181,0.0,2.31,0.924,90.202,78.531,0.318,97.875,3.039,4.169,0.8989
EV-00194,194,3,5,218.2,58.7,1,4.62,3.08,15.8,60.7,3,85.3,0.0,0.0,0.5,Failure Predicted,High,Fryer,0,Topeka,KS,7,94.233,113.345,156.816,1.848,1.232,75.179,47.908,0.436,95.609,2.679,323.058,0.726
EV-00195,195,7,1,239.7,46.6,2,11.04,0.6,37.4,68.5,3,56.8,0.0,0.1,1.0,Failure Predicted,Medium,Seasoning Train,0,Modesto,CA,1,40.238,53.587,9.376,10.157,0.432,78.906,70.537,0.352,90.613,3.643,82.747,0.8378
EV-00195,195,7,1,239.7,46.6,2,11.04,0.6,37.4,68.5,3,56.8,0.0,0.0,0.5,Failure Predicted,Medium,Seasoning Train,0,Modesto,CA,2,64.258,81.349,64.47,6.671,0.375,73.883,60.897,0.672,95.228,1.935,97.68,0.7731
EV-00195,195,7,1,239.7,46.6,2,11.04,0.6,37.4,68.5,3,56.8,0.0,0.0,0.5,Failure Predicted,Medium,Seasoning Train,0,Modesto,CA,3,18.582,78.228,57.098,10.608,0.538,58.97,65.315,0.614,91.485,3.579,70.107,0.8054
EV-00195,195,7,1,239.7,46.6,2,11.04,0.6,37.4,68.5,3,56.8,0.0,0.3,1.0,Failure Predicted,Medium,Seasoning Train,0,Modesto,CA,4,16.385,16.783,54.226,11.114,0.544,78.001,76.79,0.465,94.094,3.583,60.54,0.8685
EV-00195,195,7,1,239.7,46.6,2,11.04,0.6,37.4,68.5,3,56.8,0.5,0.6,1.0,Failure Predicted,Medium,Seasoning Train,0,Modesto,CA,5,51.65,51.65,156.454,9.936,0.54,57.127,56.513,0.403,87.786,3.054,222.607,0.7528
EV-00195,195,7,1,239.7,46.6,2,11.04,0.6,37.4,68.5,3,56.8,0.0,0.0,0.5,Failure Predicted,Medium,Seasoning Train,0,Modesto,CA,7,99.274,60.0,191.332,4.416,0.24,72.829,65.223,0.0,100.0,3.258,377.906,0.7631
EV-00196,196,4,4,113.6,45.6,2,5.08,1.87,17.9,98.0,5,20.3,0.0,0.143,1.0,Failure Predicted,Low,Fryer,0,Frito-Lay-West,AZ,1,31.941,20.204,50.063,4.792,1.57,84.439,75.553,0.948,88.053,4.078,94.444,0.8703
EV-00196,196,4,4,113.6,45.6,2,5.08,1.87,17.9,98.0,5,20.3,0.0,0.0,0.5,Failure Predicted,Low,Fryer,0,Frito-Lay-West,AZ,2,45.494,47.748,77.909,4.541,1.172,72.719,62.784,0.596,94.993,3.581,81.751,0.8202
EV-00196,196,4,4,113.6,45.6,2,5.08,1.87,17.9,98.0,5,20.3,0.0,0.0,0.5,Failure Predicted,Low,Fryer,0,Frito-Lay-West,AZ,3,23.465,87.194,71.109,4.882,1.655,61.265,71.073,0.176,96.712,3.616,61.833,0.8216
EV-00196,196,4,4,113.6,45.6,2,5.08,1.87,17.9,98.0,5,20.3,0.0,0.429,1.0,Failure Predicted,Low,Fryer,0,Frito-Lay-West,AZ,4,7.613,27.598,87.789,4.79,1.911,72.913,76.689,0.312,90.714,4.327,55.537,0.8761
EV-00196,196,4,4,113.6,45.6,2,5.08,1.87,17.9,98.0,5,20.3,0.0,0.429,1.0,Failure Predicted,Low,Fryer,0,Frito-Lay-West,AZ,5,51.88,58.406,95.424,4.572,1.683,58.657,58.291,1.116,90.299,3.016,104.535,0.7702
EV-00196,196,4,4,113.6,45.6,2,5.08,1.87,17.9,98.0,5,20.3,0.0,0.0,0.5,Failure Predicted,Low,Fryer,0,Frito-Lay-West,AZ,7,107.928,131.319,181.134,2.032,0.748,55.15,43.546,0.071,97.526,3.104,505.861,0.6805
EV-00197,197,1,7,224.9,42.1,1,3.68,3.43,18.1,45.7,3,99.0,0.0,0.091,1.0,Failure Predicted,High,Seasoning Train,0,Frito-Lay-East,PA,1,51.929,63.954,77.943,2.705,2.692,80.87,74.417,0.18,95.34,3.605,110.185,0.835
EV-00197,197,1,7,224.9,42.1,1,3.68,3.43,18.1,45.7,3,99.0,0.0,0.0,0.5,Failure Predicted,High,Seasoning Train,0,Frito-Lay-East,PA,2,71.549,122.803,26.977,2.933,2.399,67.462,61.278,0.537,96.688,3.78,6.817,0.7786
EV-00197,197,1,7,224.9,42.1,1,3.68,3.43,18.1,45.7,3,99.0,0.0,0.0,0.5,Failure Predicted,High,Seasoning Train,0,Frito-Lay-East,PA,3,24.844,55.556,19.652,3.524,2.954,68.18,72.354,0.855,94.872,3.609,26.604,0.8425
EV-00197,197,1,7,224.9,42.1,1,3.68,3.43,18.1,45.7,3,99.0,0.5,0.364,1.0,Failure Predicted,High,Seasoning Train,0,Frito-Lay-East,PA,4,12.127,30.058,119.085,3.379,3.43,73.04,67.324,1.076,93.151,3.119,13.881,0.8388
EV-00197,197,1,7,224.9,42.1,1,3.68,3.43,18.1,45.7,3,99.0,0.5,0.545,1.0,Failure Predicted,High,Seasoning Train,0,Frito-Lay-East,PA,5,50.372,58.652,58.02,1.84,1.029,84.349,80.324,0.264,92.416,3.039,41.354,0.8513
EV-00197,197,1,7,224.9,42.1,1,3.68,3.43,18.1,45.7,3,99.0,0.0,0.0,0.5,Failure Predicted,High,Seasoning Train,0,Frito-Lay-East,PA,7,77.1,95.188,206.726,1.472,1.372,74.494,50.57,0.161,99.932,4.525,356.034,0.7683
EV-00198,198,2,6,385.5,81.1,0,3.14,0.12,7.5,70.4,2,160.8,1.0,0.8,1.0,Working,Medium,Fryer,0,Vancouver,WA,0,0.0,6.984,45.756,3.367,0.137,91.056,82.017,0.302,95.939,3.848,25.232,0.9317
EV-00198,198,2,6,385.5,81.1,0,3.14,0.12,7.5,70.4,2,160.8,0.0,0.0,0.5,Working,Medium,Fryer,0,Vancouver,WA,1,50.513,53.222,50.748,2.92,0.097,69.322,76.84,1.024,97.076,4.389,80.328,0.847
EV-00198,198,2,6,385.5,81.1,0,3.14,0.12,7.5,70.4,2,160.8,0.0,0.0,0.5,Working,Medium,Fryer,0,Vancouver,WA,2,42.786,67.824,32.449,2.388,0.096,73.498,75.717,0.509,89.176,2.985,9.329,0.8359
EV-00198,198,2,6,385.5,81.1,0,3.14,0.12,7.5,70.4,2,160.8,0.0,0.2,1.0,Working,Medium,Fryer,0,Vancouver,WA,4,17.071,9.944,24.196,2.694,0.121,78.657,78.061,0.745,89.826,3.749,66.817,0.8917
EV-00199,199,4,4,666.3,74.8,1,5.19,1.35,1.5,90.7,4,148.9,1.0,0.833,1.0,Working,High,Seasoning Train,0,Vancouver,WA,0,0.0,1.724,6.145,6.063,1.579,91.02,88.219,0.146,96.309,4.096,41.182,0.9394
EV-00199,199,4,4,666.3,74.8,1,5.19,1.35,1.5,90.7,4,148.9,0.0,0.0,0.5,Working,High,Seasoning Train,0,Vancouver,WA,1,57.442,61.188,21.854,5.073,1.071,76.211,76.245,0.107,96.612,3.784,54.58,0.8407
EV-00199,199,4,4,666.3,74.8,1,5.19,1.35,1.5,90.7,4,148.9,0.0,0.0,0.5,Working,High,Seasoning Train,0,Vancouver,WA,2,50.456,57.676,32.708,3.561,0.976,69.061,77.474,0.0,98.214,2.851,64.829,0.8312
EV-00199,199,4,4,666.3,74.8,1,5.19,1.35,1.5,90.7,4,148.9,0.0,0.0,0.5,Working,High,Seasoning Train,0,Vancouver,WA,3,30.757,46.853,23.784,4.987,1.277,73.834,72.804,0.371,94.386,3.259,84.084,0.8471
EV-00199,199,4,4,666.3,74.8,1,5.19,1.35,1.5,90.7,4,148.9,0.0,0.167,1.0,Working,High,Seasoning Train,0,Vancouver,WA,4,11.069,34.62,0.0,5.428,1.379,86.584,74.029,0.768,85.058,3.837,25.764,0.8851
EV-00200,200,5,3,908.6,65.2,0,1.11,1.56,4.9,87.7,3,40.4,1.0,1.0,1.0,Working,Medium,Case Packer,0,Vancouver,WA,0,0.0,26.816,15.683,1.313,1.566,93.74,95.397,0.614,95.206,3.925,69.127,0.9454
EV-00200,200,5,3,908.6,65.2,0,1.11,1.56,4.9,87.7,3,40.4,0.0,0.0,0.5,Working,Medium,Case Packer,0,Vancouver,WA,1,28.63,9.911,0.0,0.796,1.463,80.236,73.703,0.349,91.569,3.836,147.367,0.8845
EV-00200,200,5,3,908.6,65.2,0,1.11,1.56,4.9,87.7,3,40.4,0.0,0.0,0.5,Working,Medium,Case Packer,0,Vancouver,WA,2,65.321,91.061,67.594,0.826,0.813,81.337,78.177,0.363,93.001,3.327,70.981,0.8272
EV-00200,200,5,3,908.6,65.2,0,1.11,1.56,4.9,87.7,3,40.4,0.0,0.0,0.5,Working,Medium,Case Packer,0,Vancouver,WA,4,15.468,18.341,0.0,1.156,1.527,77.186,77.033,0.732,91.083,3.395,47.686,0.8855
EV-00200,200,5,3,908.6,65.2,0,1.11,1.56,4.9,87.7,3,40.4,0.0,0.0,0.5,Working,Medium,Case Packer,0,Vancouver,WA,6,15.17,13.929,25.038,0.912,1.096,71.795,74.397,0.497,95.059,2.815,69.86,0.8724
EV-00201,201,6,2,38.2,34.8,1,1.99,3.69,39.7,66.6,4,23.5,0.0,0.077,1.0,Failure Predicted,Medium,Palletizer,0,Killingly,CT,1,42.257,73.589,58.054,1.811,2.819,82.869,79.503,0.491,95.634,3.773,37.68,0.8543
EV-00201,201,6,2,38.2,34.8,1,1.99,3.69,39.7,66.6,4,23.5,0.0,0.0,0.5,Failure Predicted,Medium,Palletizer,0,Killingly,CT,2,58.611,96.433,45.552,1.413,2.583,69.543,64.696,0.479,92.975,4.419,68.933,0.8077
EV-00201,201,6,2,38.2,34.8,1,1.99,3.69,39.7,66.6,4,23.5,0.0,0.0,0.5,Failure Predicted,Medium,Palletizer,0,Killingly,CT,3,32.483,62.536,39.121,1.945,2.967,82.31,66.769,0.507,97.57,3.928,96.738,0.8528
EV-00201,201,6,2,38.2,34.8,1,1.99,3.69,39.7,66.6,4,23.5,0.0,0.154,1.0,Failure Predicted,Medium,Palletizer,0,Killingly,CT,4,14.95,25.362,51.484,1.884,3.817,80.733,72.129,0.743,90.209,3.179,49.976,0.8633
EV-00201,201,6,2,38.2,34.8,1,1.99,3.69,39.7,66.6,4,23.5,0.667,0.769,1.0,Failure Predicted,Medium,Palletizer,0,Killingly,CT,5,22.625,43.868,62.801,0.995,1.107,88.438,84.091,0.0,92.283,4.232,96.014,0.9024
EV-00201,201,6,2,38.2,34.8,1,1.99,3.69,39.7,66.6,4,23.5,0.0,0.0,0.5,Failure Predicted,Medium,Palletizer,0,Killingly,CT,6,12.157,21.353,62.108,1.81,2.603,50.539,67.643,0.385,100.0,3.675,67.142,0.8403
EV-00201,201,6,2,38.2,34.8,1,1.99,3.69,39.7,66.6,4,23.5,0.0,0.0,0.5,Failure Predicted,Medium,Palletizer,0,Killingly,CT,7,89.692,118.85,188.913,0.796,1.476,54.219,71.183,0.071,95.576,2.88,321.581,0.7299
EV-00202,202,7,1,537.3,81.4,0,4.08,0.46,10.5,80.7,4,133.4,1.0,0.818,1.0,Working,Low,Fryer,0,Killingly,CT,0,0.0,7.969,10.647,4.454,0.42,99.795,88.029,0.052,94.858,4.157,68.182,0.9543
EV-00202,202,7,1,537.3,81.4,0,4.08,0.46,10.5,80.7,4,133.4,0.0,0.0,0.5,Working,Low,Fryer,0,Killingly,CT,1,41.288,52.654,7.72,3.983,0.423,81.274,79.716,0.0,97.573,4.16,54.145,0.8786
EV-00202,202,7,1,537.3,81.4,0,4.08,0.46,10.5,80.7,4,133.4,0.0,0.0,0.5,Working,Low,Fryer,0,Killingly,CT,2,42.358,48.103,51.797,2.242,0.404,70.43,71.17,0.672,91.781,4.212,23.845,0.8464
EV-00202,202,7,1,537.3,81.4,0,4.08,0.46,10.5,80.7,4,133.4,0.0,0.182,1.0,Working,Low,Fryer,0,Killingly,CT,4,12.225,27.116,10.777,3.945,0.432,80.713,72.329,0.74,91.99,3.853,50.691,0.887
EV-00203,203,5,3,-1.0,10.4,2,1.43,1.52,50.7,55.2,3,141.0,0.0,0.2,1.0,Breakdown,Medium,Conveyor,1,Modesto,CA,2,62.198,90.113,87.425,0.731,1.354,53.286,60.391,0.163,91.107,3.759,118.956,0.7715
EV-00203,203,5,3,-1.0,10.4,2,1.43,1.52,50.7,55.2,3,141.0,0.0,0.0,0.5,Breakdown,Medium,Conveyor,1,Modesto,CA,3,24.935,70.028,54.835,1.252,1.365,67.869,68.733,1.001,98.368,3.928,79.254,0.8429
EV-00203,203,5,3,-1.0,10.4,2,1.43,1.52,50.7,55.2,3,141.0,1.0,0.8,1.0,Breakdown,Medium,Conveyor,1,Modesto,CA,5,25.962,40.964,121.287,1.287,1.368,62.426,61.684,0.558,88.622,2.756,120.609,0.8066
EV-00203,203,5,3,-1.0,10.4,2,1.43,1.52,50.7,55.2,3,141.0,0.0,0.0,0.5,Breakdown,Medium,Conveyor,1,Modesto,CA,7,90.611,103.422,79.751,0.572,0.608,66.842,77.018,0.452,98.011,2.798,376.243,0.7723
EV-00204,204,4,4,625.7,80.5,1,0.33,3.47,9.8,84.6,3,77.6,1.0,1.0,1.0,Working,Low,Palletizer,0,Frito-Lay-East,PA,0,0.0,13.506,35.593,0.363,4.071,93.768,87.997,0.0,95.761,4.26,39.24,0.9406
EV-00204,204,4,4,625.7,80.5,1,0.33,3.47,9.8,84.6,3,77.6,0.0,0.0,0.5,Working,Low,Palletizer,0,Frito-Lay-East,PA,1,71.379,74.578,29.772,0.249,2.672,75.148,78.587,0.721,99.744,3.573,62.457,0.8272
EV-00204,204,4,4,625.7,80.5,1,0.33,3.47,9.8,84.6,3,77.6,0.0,0.0,0.5,Working,Low,Palletizer,0,Frito-Lay-East,PA,2,43.798,63.54,29.626,0.255,2.793,72.023,57.249,0.852,94.148,2.708,12.87,0.8068
EV-00204,204,4,4,625.7,80.5,1,0.33,3.47,9.8,84.6,3,77.6,0.0,0.0,0.5,Working,Low,Palletizer,0,Frito-Lay-East,PA,3,24.64,47.215,59.215,0.3,3.072,68.814,62.703,0.644,92.52,3.794,116.833,0.8348
EV-00204,204,4,4,625.7,80.5,1,0.33,3.47,9.8,84.6,3,77.6,0.0,0.0,0.5,Working,Low,Palletizer,0,Frito-Lay-East,PA,4,5.904,25.291,55.873,0.32,3.553,69.977,63.37,0.679,92.779,2.969,114.027,0.8471
EV-00204,204,4,4,625.7,80.5,1,0.33,3.47,9.8,84.6,3,77.6,0.0,0.0,0.5,Working,Low,Palletizer,0,Frito-Lay-East,PA,6,10.262,11.49,44.292,0.247,2.745,56.232,82.08,0.122,97.547,2.864,67.422,0.8638
EV-00205,205,2,6,454.6,81.0,0,0.52,1.34,8.8,84.4,3,56.9,1.0,1.0,1.0,Working,Low,Weigher,0,Beloit,WI,0,0.0,11.602,49.131,0.595,1.549,93.873,87.137,0.806,93.547,4.361,30.659,0.9422
EV-00205,205,2,6,454.6,81.0,0,0.52,1.34,8.8,84.4,3,56.9,0.0,0.0,0.5,Working,Low,Weigher,0,Beloit,WI,1,45.94,56.094,24.455,0.405,1.236,81.495,82.957,1.07,94.822,3.352,85.588,0.862
EV-00205,205,2,6,454.6,81.0,0,0.52,1.34,8.8,84.4,3,56.9,0.0,0.0,0.5,Working,Low,Weigher,0,Beloit,WI,2,88.409,88.409,58.003,0.36,0.776,78.837,74.377,0.002,95.28,4.285,81.576,0.8205
EV-00205,205,2,6,454.6,81.0,0,0.52,1.34,8.8,84.4,3,56.9,0.0,0.0,0.5,Working,Low,Weigher,0,Beloit,WI,4,19.164,0.0,33.534,0.509,1.344,88.876,74.893,0.928,97.873,3.289,60.895,0.902
EV-00205,205,2,6,454.6,81.0,0,0.52,1.34,8.8,84.4,3,56.9,0.0,0.0,0.5,Working,Low,Weigher,0,Beloit,WI,6,13.711,12.495,50.79,0.399,0.942,54.824,57.816,0.141,96.404,3.645,33.812,0.8445
EV-00206,206,1,7,869.9,62.3,1,0.05,1.33,15.8,94.1,5,87.8,1.0,0.8,1.0,Working,Low,Conveyor,0,Vancouver,WA,0,0.0,6.694,109.679,0.048,1.567,92.907,81.92,0.601,94.954,4.293,30.154,0.9311
EV-00206,206,1,7,869.9,62.3,1,0.05,1.33,15.8,94.1,5,87.8,0.0,0.0,0.5,Working,Low,Conveyor,0,Vancouver,WA,1,42.805,41.545,56.19,0.035,1.33,78.43,75.98,0.317,93.72,3.604,0.0,0.8616
EV-00206,206,1,7,869.9,62.3,1,0.05,1.33,15.8,94.1,5,87.8,0.0,0.0,0.5,Working,Low,Conveyor,0,Vancouver,WA,2,45.861,106.118,48.483,0.031,0.974,73.782,63.811,0.611,93.854,3.104,27.859,0.8109
EV-00206,206,1,7,869.9,62.3,1,0.05,1.33,15.8,94.1,5,87.8,0.0,0.2,1.0,Working,Low,Conveyor,0,Vancouver,WA,3,27.293,58.366,50.662,0.04,1.158,75.55,70.999,0.302,93.288,3.374,42.332,0.8549
EV-00206,206,1,7,869.9,62.3,1,0.05,1.33,15.8,94.1,5,87.8,0.0,0.0,0.5,Working,Low,Conveyor,0,Vancouver,WA,4,12.52,14.769,89.46,0.045,1.244,80.978,63.481,0.731,87.33,3.498,16.799,0.8687
EV-00206,206,1,7,869.9,62.3,1,0.05,1.33,15.8,94.1,5,87.8,0.0,0.0,0.5,Working,Low,Conveyor,0,Vancouver,WA,6,10.519,4.506,53.586,0.038,1.181,54.065,68.232,0.449,93.891,2.391,38.532,0.8413
EV-00207,207,5,3,301.4,82.6,0,0.34,1.96,6.1,79.3,4,87.1,1.0,1.0,1.0,Working,Low,Palletizer,0,Frito-Lay-East,PA,0,0.0,13.824,19.117,0.407,1.865,90.049,85.2,0.045,96.632,4.85,43.136,0.9493
EV-00207,207,5,3,301.4,82.6,0,0.34,1.96,6.1,79.3,4,87.1,0.0,0.0,0.5,Working,Low,Palletizer,0,Frito-Lay-East,PA,1,43.339,22.77,0.0,0.258,1.898,80.887,73.998,0.035,97.835,2.894,58.776,0.8672
EV-00207,207,5,3,301.4,82.6,0,0.34,1.96,6.1,79.3,4,87.1,0.0,0.0,0.5,Working,Low,Palletizer,0,Frito-Lay-East,PA,2,87.435,114.547,34.346,0.211,1.761,71.17,78.422,0.431,95.239,3.083,25.266,0.7917
EV-00207,207,5,3,301.4,82.6,0,0.34,1.96,6.1,79.3,4,87.1,0.0,0.0,0.5,Working,Low,Palletizer,0,Frito-Lay-East,PA,4,10.166,20.883,0.0,0.294,1.995,75.403,68.273,0.872,90.993,3.721,1.969,0.8805
EV-00207,207,5,3,301.4,82.6,0,0.34,1.96,6.1,79.3,4,87.1,0.0,0.0,0.5,Working,Low,Palletizer,0,Frito-Lay-East,PA,6,13.666,4.277,46.946,0.26,1.409,69.785,67.72,0.246,97.223,3.231,12.582,0.8733
EV-00208,208,3,5,1186.7,62.0,0,6.41,0.85,20.6,79.8,4,113.8,1.0,0.857,1.0,Working,Medium,Seasoning Train,0,Topeka,KS,0,0.0,13.645,95.062,6.606,0.833,88.813,86.274,0.239,95.916,3.894,85.843,0.916
EV-00208,208,3,5,1186.7,62.0,0,6.41,0.85,20.6,79.8,4,113.8,0.0,0.0,0.5,Working,Medium,Seasoning Train,0,Topeka,KS,1,38.339,42.387,55.415,6.237,0.746,78.773,70.574,0.0,98.759,3.176,25.808,0.8478
EV-00208,208,3,5,1186.7,62.0,0,6.41,0.85,20.6,79.8,4,113.8,0.0,0.0,0.5,Working,Medium,Seasoning Train,0,Topeka,KS,2,59.713,59.713,19.826,3.665,0.5,60.245,71.578,0.722,95.524,3.627,127.431,0.8103
EV-00208,208,3,5,1186.7,62.0,0,6.41,0.85,20.6,79.8,4,113.8,0.0,0.143,1.0,Working,Medium,Seasoning Train,0,Topeka,KS,4,11.536,14.431,104.5,6.261,0.847,78.818,78.091,0.567,92.472,3.344,61.429,0.8731
EV-00209,209,4,4,87.7,30.9,3,4.1,2.9,9.3,83.2,5,9.4,0.0,0.25,1.0,Failure Predicted,Low,Bag Maker,0,Topeka,KS,1,36.668,52.842,0.0,3.786,2.878,67.916,64.434,0.691,94.232,3.753,113.937,0.8266
EV-00209,209,4,4,87.7,30.9,3,4.1,2.9,9.3,83.2,5,9.4,0.0,0.0,0.5,Failure Predicted,Low,Bag Maker,0,Topeka,KS,2,49.449,63.21,0.018,2.98,2.18,77.235,62.837,0.966,95.199,2.82,81.019,0.8163
EV-00209,209,4,4,87.7,30.9,3,4.1,2.9,9.3,83.2,5,9.4,0.0,0.0,0.5,Failure Predicted,Low,Bag Maker,0,Topeka,KS,3,31.91,91.089,44.315,3.723,2.558,71.228,63.41,0.169,92.692,3.458,64.998,0.8152
EV-00209,209,4,4,87.7,30.9,3,4.1,2.9,9.3,83.2,5,9.4,0.0,0.0,0.5,Failure Predicted,Low,Bag Maker,0,Topeka,KS,4,12.452,38.686,18.33,3.801,2.843,69.167,64.2,0.387,98.504,3.638,34.113,0.8543
EV-00209,209,4,4,87.7,30.9,3,4.1,2.9,9.3,83.2,5,9.4,0.5,0.75,1.0,Failure Predicted,Low,Bag Maker,0,Topeka,KS,5,44.817,46.878,98.956,3.69,2.61,58.852,62.582,0.995,89.593,2.992,117.12,0.7824
EV-00209,209,4,4,87.7,30.9,3,4.1,2.9,9.3,83.2,5,9.4,0.0,0.0,0.5,Failure Predicted,Low,Bag Maker,0,Topeka,KS,6,12.768,2.349,2.566,3.448,2.432,62.809,83.314,0.064,100.0,2.515,16.659,0.8741
EV-00209,209,4,4,87.7,30.9,3,4.1,2.9,9.3,83.2,5,9.4,0.0,0.0,0.5,Failure Predicted,Low,Bag Maker,0,Topeka,KS,7,111.729,139.663,171.448,1.64,1.16,58.665,62.228,0.259,98.206,3.555,384.506,0.711
EV-00210,210,2,6,90.5,30.9,3,0.11,1.98,15.7,55.0,3,80.7,0.0,0.083,1.0,Failure Predicted,Low,Seasoning Train,0,Frito-Lay-West,AZ,1,39.405,65.122,66.882,0.094,1.467,71.335,69.951,1.097,95.703,3.446,96.763,0.8311
EV-00210,210,2,6,90.5,30.9,3,0.11,1.98,15.7,55.0,3,80.7,0.0,0.0,0.5,Failure Predicted,Low,Seasoning Train,0,Frito-Lay-West,AZ,2,64.912,93.533,40.016,0.084,1.627,64.744,69.358,0.513,94.704,4.083,134.691,0.8051
